Date,Close/Last,Volume,Open,High,Low
01/05/2024,$172.27,10066030,$171.47,$173.38,$171.47
01/04/2024,$171.41,11972550,$170.64,$173.35,$170.54
01/03/2024,$171.33,9852335,$171.86,$172.04,$170.37
01/02/2024,$172.08,9977424,$169.09,$172.17,$168.91
12/29/2023,$170.10,6435102,$170.00,$170.69,$169.63
12/28/2023,$170.30,6320129,$169.35,$170.66,$168.995
12/27/2023,$169.40,6428643,$167.84,$169.47,$167.58
12/26/2023,$168.39,4683605,$167.46,$168.765,$167.18
12/22/2023,$167.40,6576322,$167.50,$168.23,$167.23
12/21/2023,$167.50,7601678,$166.84,$168.09,$165.675
12/20/2023,$166.55,10734710,$167.99,$169.41,$166.45
12/19/2023,$168.45,10345690,$166.00,$168.47,$165.55
12/18/2023,$166.23,8469608,$165.92,$167.13,$165.63
12/15/2023,$165.23,20309350,$163.08,$165.28,$162.39
12/14/2023,$163.99,13642990,$161.83,$164.8399,$161.705
12/13/2023,$161.06,12379100,$160.52,$162.03,$159.77
12/12/2023,$160.52,10222980,$159.23,$160.645,$158.88
12/11/2023,$159.10,8093908,$158.52,$159.30,$158.15
12/08/2023,$158.52,7369370,$157.26,$158.78,$156.98
12/07/2023,$156.79,8130874,$156.69,$157.31,$156.15
12/06/2023,$156.31,9366004,$158.84,$159.22,$156.00
12/05/2023,$157.97,9135597,$157.26,$158.50,$156.97
12/04/2023,$157.99,9607465,$156.02,$158.05,$155.88
12/01/2023,$156.84,8916001,$155.82,$157.86,$155.82
11/30/2023,$156.08,9869790,$154.91,$156.13,$154.381
11/29/2023,$154.32,9126053,$154.17,$155.625,$154.00
11/28/2023,$153.54,6582937,$153.22,$153.87,$152.72
11/27/2023,$153.19,6259116,$153.43,$153.53,$152.71
11/24/2023,$153.54,3496941,$153.59,$154.438,$153.275
11/22/2023,$153.33,5175135,$153.41,$153.88,$152.90
11/21/2023,$152.97,7083506,$153.20,$153.63,$152.57
11/20/2023,$153.29,7020349,$152.08,$153.75,$151.92
11/17/2023,$152.82,7814064,$152.20,$152.86,$151.54
11/16/2023,$151.45,8126188,$150.09,$151.525,$150.09
11/15/2023,$149.74,8365296,$148.46,$150.16,$148.46
11/14/2023,$148.44,9927723,$146.68,$149.25,$146.52
11/13/2023,$145.78,6676364,$145.70,$146.25,$145.16
11/10/2023,$146.43,7983935,$144.94,$146.48,$144.0765
11/09/2023,$144.29,7992477,$145.44,$145.6499,$143.70
11/08/2023,$144.72,7618169,$144.11,$144.84,$143.62
11/07/2023,$144.01,6297915,$143.51,$144.2612,$142.82
11/06/2023,$144.08,7625063,$143.17,$144.19,$142.79
11/03/2023,$143.00,9538719,$142.19,$143.77,$141.85
11/02/2023,$141.42,10186180,$140.09,$141.48,$139.23
11/01/2023,$138.94,9432048,$139.25,$140.53,$138.47
10/31/2023,$139.06,9672460,$137.71,$139.24,$137.4728
10/30/2023,$137.42,9855540,$136.44,$138.04,$136.04
10/27/2023,$135.69,17434720,$138.95,$139.10,$135.19
10/26/2023,$140.76,9109431,$139.76,$141.665,$139.43
10/25/2023,$140.40,8242565,$140.57,$141.18,$139.51
10/24/2023,$141.17,8881354,$141.19,$141.73,$140.36
10/23/2023,$141.00,10133410,$142.94,$143.68,$140.73
10/20/2023,$142.95,13332870,$144.57,$145.14,$142.12
10/19/2023,$145.29,11143630,$145.48,$147.02,$144.88
10/18/2023,$145.91,9620257,$146.59,$147.48,$145.37
10/17/2023,$147.53,11482740,$147.57,$149.31,$146.79
10/16/2023,$147.85,12663460,$149.45,$149.52,$146.72
10/13/2023,$148.00,29487200,$148.50,$153.11,$147.84
10/12/2023,$145.81,10484440,$146.30,$146.96,$145.13
10/11/2023,$146.15,8698175,$146.51,$147.23,$145.02
10/10/2023,$145.65,11288770,$145.42,$146.77,$145.28
10/09/2023,$144.77,6964907,$143.66,$145.395,$143.5005
10/06/2023,$145.10,10270620,$142.91,$145.88,$142.14
10/05/2023,$142.90,8576237,$142.04,$143.10,$140.83
10/04/2023,$143.35,8128748,$143.19,$143.47,$141.93
10/03/2023,$142.71,9431118,$143.20,$143.59,$142.355
10/02/2023,$143.77,9170644,$144.83,$145.6223,$142.63
09/29/2023,$145.02,11917830,$148.60,$148.76,$144.86
09/28/2023,$147.59,8868063,$146.28,$148.87,$146.01
09/27/2023,$145.78,6717822,$145.19,$146.09,$144.5115
09/26/2023,$144.93,7468405,$144.60,$145.84,$144.23
09/25/2023,$146.45,7044672,$145.35,$146.52,$143.70
09/22/2023,$145.73,7071975,$147.29,$147.51,$145.19
09/21/2023,$147.14,8053410,$147.58,$148.855,$146.63
09/20/2023,$148.30,7334257,$149.65,$150.25,$148.135
09/19/2023,$148.93,7945606,$149.50,$149.72,$147.21
09/18/2023,$149.12,6512360,$148.16,$149.14,$147.75
09/15/2023,$148.81,19863380,$148.92,$149.7256,$148.31
09/14/2023,$149.25,10034930,$147.84,$149.895,$147.52
09/13/2023,$146.41,8325914,$147.34,$147.70,$145.82
09/12/2023,$146.34,8363165,$144.50,$147.32,$144.05
09/11/2023,$144.46,6854220,$144.75,$145.05,$143.69
09/08/2023,$143.83,7110254,$143.37,$144.12,$142.65
09/07/2023,$143.72,8373738,$144.13,$145.2683,$143.39
09/06/2023,$144.96,8629164,$144.70,$145.54,$144.11
09/05/2023,$145.20,7854739,$147.16,$148.2099,$145.01
09/01/2023,$146.82,7903496,$146.09,$148.08,$145.70
08/31/2023,$146.33,10933940,$148.26,$148.35,$145.96
08/30/2023,$148.16,6277318,$148.62,$149.15,$147.19
08/29/2023,$148.76,6336962,$147.71,$148.85,$147.18
08/28/2023,$147.56,5094201,$147.57,$148.61,$147.13
08/25/2023,$147.05,6695537,$147.28,$148.6199,$145.85
08/24/2023,$147.23,6534026,$147.50,$149.41,$146.9875
08/23/2023,$147.37,7858021,$146.35,$147.585,$145.46
08/22/2023,$146.38,9681972,$149.26,$149.6394,$145.85
08/21/2023,$149.48,8327018,$149.65,$150.105,$148.02
08/18/2023,$148.97,8517460,$147.65,$149.50,$147.4437
08/17/2023,$148.63,9953912,$150.88,$151.2622,$148.40
08/16/2023,$150.19,6978235,$150.60,$150.96,$149.68
08/15/2023,$150.83,10300300,$152.85,$153.2664,$150.2301
08/14/2023,$154.77,5044282,$153.61,$154.9178,$152.92
08/11/2023,$154.45,5180690,$153.03,$154.52,$152.63
08/10/2023,$153.56,5995076,$154.38,$155.44,$153.09
08/09/2023,$153.79,6277813,$155.32,$155.52,$153.47
08/08/2023,$155.88,8623379,$154.32,$155.98,$152.59
08/07/2023,$156.76,7251832,$156.60,$157.70,$156.60
08/04/2023,$156.02,6209397,$156.40,$157.80,$155.695
08/03/2023,$156.35,6087542,$155.00,$156.92,$154.35
08/02/2023,$155.40,8303708,$155.56,$155.69,$153.94
08/01/2023,$157.18,6855682,$157.43,$158.00,$156.15
07/31/2023,$157.96,8894353,$157.18,$159.38,$157.151
07/28/2023,$156.91,9105974,$157.28,$157.60,$156.4401
07/27/2023,$156.02,10778410,$157.77,$158.78,$155.5538
07/26/2023,$157.76,8728593,$156.71,$158.25,$156.275
07/25/2023,$156.82,9944679,$157.30,$157.7198,$155.96
07/24/2023,$158.00,14381430,$154.97,$158.785,$154.73
07/21/2023,$154.95,10636380,$155.80,$156.14,$154.69
07/20/2023,$156.15,9935907,$154.53,$156.59,$154.41
07/19/2023,$154.25,12510000,$152.75,$155.205,$152.22
07/18/2023,$153.66,13491730,$153.38,$154.40,$152.82
07/17/2023,$153.38,17262390,$150.35,$153.75,$150.35
07/14/2023,$149.77,27028430,$151.55,$152.89,$148.41
07/13/2023,$148.87,11234930,$148.70,$149.37,$147.75
07/12/2023,$148.15,11323230,$147.45,$149.87,$147.00
07/11/2023,$147.42,11265590,$146.335,$147.82,$145.705
07/10/2023,$145.15,9100060,$144.50,$145.99,$144.50
07/07/2023,$144.34,8981456,$143.91,$145.8436,$143.00
07/06/2023,$143.21,9714100,$143.02,$143.39,$141.4401
07/05/2023,$144.64,8935519,$144.94,$145.43,$144.36
07/03/2023,$146.61,8021622,$146.19,$147.48,$146.00
06/30/2023,$145.44,14212820,$144.60,$146.00,$143.66
06/29/2023,$143.43,15423230,$140.07,$143.56,$139.85
06/28/2023,$138.59,7558644,$139.16,$139.21,$137.96
06/27/2023,$139.20,8154024,$139.00,$139.84,$138.54
06/26/2023,$139.19,8429727,$138.87,$140.01,$137.69
06/23/2023,$138.85,9919539,$138.54,$139.18,$137.62
06/22/2023,$139.58,10076330,$142.31,$142.60,$138.95
06/21/2023,$142.32,9926459,$142.90,$144.02,$141.691
06/20/2023,$142.53,8431008,$142.61,$143.00,$141.04
06/16/2023,$143.26,13813510,$143.05,$143.965,$142.50
06/15/2023,$143.09,9343096,$140.59,$143.40,$140.03
06/14/2023,$141.49,9068729,$143.00,$143.61,$140.70
06/13/2023,$142.02,7701567,$140.48,$142.87,$140.14
06/12/2023,$141.00,7600196,$141.07,$141.32,$139.76
06/09/2023,$141.01,7253946,$140.35,$141.80,$140.21
06/08/2023,$140.73,7370043,$140.67,$140.89,$139.4807
06/07/2023,$140.69,9281389,$139.55,$141.27,$138.83
06/06/2023,$139.34,9329541,$138.68,$140.10,$138.2066
06/05/2023,$139.09,8511902,$140.11,$139.31,$138.13
06/02/2023,$140.47,12922470,$139.56,$141.48,$139.34
06/01/2023,$137.58,12248090,$136.52,$138.23,$135.445
05/31/2023,$135.71,14219910,$136.73,$136.84,$134.4044
05/30/2023,$137.46,7399867,$136.80,$137.72,$136.02
05/26/2023,$136.94,8579941,$136.11,$137.60,$135.63
05/25/2023,$135.67,8472505,$134.82,$136.27,$134.58
05/24/2023,$135.34,8577997,$135.40,$136.35,$135.08
05/23/2023,$136.59,9514897,$137.54,$139.03,$136.455
05/22/2023,$138.03,11402480,$141.00,$141.64,$137.66
05/19/2023,$139.18,13492240,$139.79,$140.49,$138.125
05/18/2023,$139.50,10999610,$138.27,$139.73,$137.76
05/17/2023,$138.45,12711520,$135.90,$138.5899,$135.46
05/16/2023,$134.32,6483267,$135.46,$135.9382,$133.96
05/15/2023,$135.23,7639451,$134.27,$135.67,$133.96
05/12/2023,$134.10,9988598,$136.82,$136.99,$133.13
05/11/2023,$136.05,7057277,$135.00,$136.81,$134.90
05/10/2023,$136.48,8133416,$137.95,$138.06,$134.87
05/09/2023,$136.41,7343573,$135.93,$136.95,$135.21
05/08/2023,$137.07,7484872,$137.49,$137.97,$136.475
05/05/2023,$136.74,11261390,$136.44,$137.88,$135.912
05/04/2023,$134.12,17089160,$134.96,$135.72,$131.81
05/03/2023,$135.98,12930910,$138.44,$138.6687,$135.76
05/02/2023,$138.92,14113450,$141.40,$142.41,$138.43
05/01/2023,$141.20,20415760,$142.26,$143.37,$140.83
04/28/2023,$138.24,9887262,$136.56,$138.32,$135.67
04/27/2023,$137.05,9041092,$136.00,$137.91,$135.66
04/26/2023,$135.23,14416150,$137.62,$137.8093,$134.00
04/25/2023,$137.67,10629330,$139.60,$139.96,$137.625
04/24/2023,$140.73,7567666,$140.455,$141.10,$140.04
04/21/2023,$140.54,11842540,$139.74,$141.11,$138.78
04/20/2023,$140.81,10586250,$139.91,$141.43,$139.84
04/19/2023,$141.22,9158112,$141.23,$141.50,$140.40
04/18/2023,$141.40,13760140,$140.27,$141.78,$139.03
04/17/2023,$139.83,16050490,$139.95,$140.06,$137.66
04/14/2023,$138.73,43931330,$135.15,$139.12,$134.9001
04/13/2023,$128.99,12450240,$128.46,$129.04,$126.83
04/12/2023,$128.50,11821000,$129.18,$130.43,$128.0603
04/11/2023,$128.52,10516270,$128.30,$128.94,$127.54
04/10/2023,$127.89,9477292,$126.54,$128.23,$126.22
04/06/2023,$127.47,8760220,$127.00,$128.08,$126.8553
04/05/2023,$127.61,9614692,$126.80,$128.15,$126.46
04/04/2023,$128.42,11579920,$130.50,$130.59,$127.41
04/03/2023,$130.16,11775390,$129.91,$131.44,$129.41
03/31/2023,$130.31,13105220,$129.66,$130.34,$128.8514
03/30/2023,$128.75,12134680,$129.95,$130.12,$127.65
03/29/2023,$129.14,14595260,$130.10,$130.22,$127.77
03/28/2023,$128.88,10820470,$128.71,$129.3417,$127.744
03/27/2023,$128.49,18853940,$126.79,$129.38,$126.29
03/24/2023,$124.91,22326920,$125.63,$125.68,$123.11
03/23/2023,$126.84,16677640,$127.90,$129.53,$126.02
03/22/2023,$127.18,17250170,$130.56,$130.655,$127.08
03/21/2023,$130.55,17807810,$130.59,$131.73,$130.19
03/20/2023,$127.14,22875510,$126.99,$129.47,$126.01
03/17/2023,$125.81,38395980,$128.38,$128.48,$125.45
03/16/2023,$130.75,24570590,$128.01,$131.95,$126.02
03/15/2023,$128.26,34280610,$130.98,$130.99,$126.73
03/14/2023,$134.62,29648120,$135.28,$135.53,$131.29
03/13/2023,$131.25,42901130,$131.21,$133.88,$129.41
03/10/2023,$133.65,37599660,$128.96,$135.26,$127.82
03/09/2023,$130.34,25888100,$136.76,$137.35,$129.215
03/08/2023,$137.80,10002550,$138.00,$138.59,$136.885
03/07/2023,$138.62,11747620,$142.01,$142.31,$137.81
03/06/2023,$142.82,9261255,$143.44,$144.04,$142.66
03/03/2023,$143.66,9513063,$141.51,$143.74,$141.08
03/02/2023,$141.07,11107550,$142.24,$142.43,$139.54
03/01/2023,$142.55,7139155,$142.10,$143.4583,$141.80
02/28/2023,$143.35,11019760,$142.94,$143.76,$141.9001
02/27/2023,$142.16,10014650,$142.11,$143.31,$141.7201
02/24/2023,$140.93,9126888,$139.11,$141.36,$138.93
02/23/2023,$139.67,8068010,$138.73,$140.17,$137.94
02/22/2023,$138.56,11107500,$138.92,$139.43,$137.435
02/21/2023,$139.63,9996283,$140.69,$141.34,$138.75
02/17/2023,$142.24,7948829,$140.98,$142.83,$140.07
02/16/2023,$141.82,8165306,$142.91,$143.39,$141.676
02/15/2023,$143.80,6731172,$141.61,$143.89,$141.30
02/14/2023,$143.20,9249399,$142.50,$143.81,$141.595
02/13/2023,$142.57,7134607,$141.30,$142.73,$140.74
02/10/2023,$141.04,6582853,$139.78,$141.28,$138.59
02/09/2023,$140.42,6443109,$143.12,$143.34,$139.87
02/08/2023,$142.64,6957965,$142.65,$144.04,$142.2763
02/07/2023,$143.65,10447890,$141.38,$144.34,$141.18
02/06/2023,$141.92,8406231,$140.23,$142.24,$140.0313
02/03/2023,$141.09,11501230,$138.18,$142.33,$138.13
02/02/2023,$138.94,11822060,$140.00,$140.46,$138.00
02/01/2023,$139.59,8841846,$138.21,$140.875,$138.12
01/31/2023,$139.96,9188738,$139.88,$140.07,$138.25
01/30/2023,$139.13,6729255,$139.23,$140.09,$138.91
01/27/2023,$140.32,7489946,$140.61,$141.255,$139.7499
01/26/2023,$139.98,7487631,$139.42,$140.06,$138.36
01/25/2023,$139.12,8967007,$138.05,$139.12,$137.25
01/24/2023,$138.45,6944991,$140.29,$140.29,$135.00
01/23/2023,$137.27,10487130,$135.115,$137.96,$134.82
01/20/2023,$135.08,13092490,$135.16,$135.49,$133.55
01/19/2023,$134.75,13303370,$135.32,$135.90,$133.59
01/18/2023,$136.57,13392600,$138.92,$140.73,$136.41
01/17/2023,$140.80,14292880,$141.17,$141.54,$139.225
01/13/2023,$143.01,20200050,$135.60,$143.49,$134.80
01/12/2023,$139.49,11001670,$140.00,$140.86,$139.22
01/11/2023,$139.63,8703698,$138.90,$139.75,$138.10
01/10/2023,$138.60,9048665,$137.79,$138.72,$137.31
01/09/2023,$137.37,8482297,$138.60,$138.88,$136.88
01/06/2023,$137.94,10029080,$136.125,$138.38,$134.49
01/05/2023,$135.35,8381265,$135.66,$135.71,$133.7004
01/04/2023,$136.38,11687640,$135.99,$137.68,$135.57
01/03/2023,$135.12,11054780,$135.24,$136.74,$133.89
12/30/2022,$134.10,9292519,$132.81,$134.33,$132.44
12/29/2022,$133.22,6585228,$132.93,$133.27,$132.31
12/28/2022,$132.46,8827738,$131.85,$133.41,$131.01
12/27/2022,$131.74,5410991,$131.57,$132.22,$130.55
12/23/2022,$131.28,5091905,$130.58,$131.44,$129.64
12/22/2022,$130.66,8651131,$131.10,$131.30,$128.41
12/21/2022,$132.16,8051704,$132.18,$132.98,$131.77
12/20/2022,$130.69,8549927,$130.97,$132.05,$130.20
12/19/2022,$130.06,9017156,$129.65,$131.33,$129.09
12/16/2022,$129.29,21133710,$129.15,$129.90,$128.425
12/15/2022,$130.10,12090290,$131.145,$132.08,$129.05
12/14/2022,$133.41,9966115,$133.78,$135.71,$132.76
12/13/2022,$134.08,10025380,$136.885,$137.09,$133.08
12/12/2022,$134.21,8841631,$132.40,$134.65,$131.60
12/09/2022,$132.16,7957818,$132.20,$133.76,$132.00
12/08/2022,$132.88,8907257,$132.33,$132.98,$131.43
12/07/2022,$131.50,11739430,$131.31,$133.08,$130.33
12/06/2022,$131.59,13966690,$133.39,$135.11,$129.87
12/05/2022,$131.37,10154530,$134.24,$134.57,$130.60
12/02/2022,$135.16,8932057,$134.49,$135.35,$133.34
12/01/2022,$136.24,8858472,$138.18,$138.66,$135.43
11/30/2022,$138.18,14761250,$136.09,$138.18,$133.19
11/29/2022,$136.56,7925322,$134.66,$136.64,$134.41
11/28/2022,$134.35,9907551,$136.07,$136.71,$134.19
11/25/2022,$136.74,3220496,$136.48,$137.14,$136.055
11/23/2022,$136.48,7316204,$134.94,$136.50,$134.86
11/22/2022,$135.04,9185670,$134.00,$135.27,$133.69
11/21/2022,$133.05,7800517,$133.74,$134.56,$132.75
11/18/2022,$133.84,9468537,$134.57,$134.67,$132.28
11/17/2022,$132.54,8824558,$132.00,$132.89,$131.28
11/16/2022,$133.12,7893359,$133.00,$133.56,$132.03
11/15/2022,$132.94,14038350,$134.68,$135.71,$131.60
11/14/2022,$133.91,11085600,$134.80,$135.73,$133.91
11/11/2022,$135.30,10704660,$135.19,$136.17,$133.7805
11/10/2022,$135.08,16351590,$132.63,$135.25,$132.53
11/09/2022,$129.74,9493961,$131.32,$131.43,$129.22
11/08/2022,$131.45,9884053,$131.24,$132.06,$130.14
11/07/2022,$131.37,12011160,$131.00,$132.29,$130.4816
11/04/2022,$130.68,14354350,$129.49,$130.83,$128.46
11/03/2022,$127.20,12474360,$126.31,$128.18,$125.91
11/02/2022,$126.97,16546090,$127.65,$130.36,$126.64
11/01/2022,$128.15,13386950,$126.87,$128.28,$126.33
10/31/2022,$125.88,13295170,$125.70,$127.43,$125.59
10/28/2022,$126.08,11859470,$125.29,$126.28,$124.05
10/27/2022,$124.60,10727610,$125.20,$126.20,$124.21
10/26/2022,$124.11,11671490,$123.00,$125.20,$122.88
10/25/2022,$122.70,11289100,$121.85,$123.2707,$120.89
10/24/2022,$122.38,12624180,$122.07,$123.10,$121.33
10/21/2022,$122.23,20593310,$116.46,$122.39,$116.33
10/20/2022,$116.13,12207440,$117.16,$118.71,$115.65
10/19/2022,$116.51,17072040,$117.99,$118.83,$115.6701
10/18/2022,$118.84,21539680,$119.66,$120.14,$116.96
10/17/2022,$115.86,22276270,$115.41,$117.01,$114.32
10/14/2022,$111.19,33420140,$111.962,$115.24,$110.724
10/13/2022,$109.37,22398710,$101.98,$109.90,$101.76
10/12/2022,$103.61,13180960,$101.80,$104.73,$101.28
10/11/2022,$101.96,12739700,$104.37,$104.54,$101.85
10/10/2022,$104.99,8931729,$106.73,$107.31,$104.52
10/07/2022,$105.98,11681090,$107.52,$107.71,$105.265
10/06/2022,$108.14,11521420,$109.46,$110.19,$107.94
10/05/2022,$110.39,10943500,$109.75,$110.95,$108.83
10/04/2022,$112.77,16013590,$110.61,$112.99,$109.86
10/03/2022,$107.73,12248140,$105.62,$108.36,$104.46
09/30/2022,$104.50,15973420,$106.06,$107.62,$104.40
09/29/2022,$106.16,12713930,$106.95,$107.28,$104.398
09/28/2022,$107.99,12762600,$105.95,$108.73,$105.64
09/27/2022,$105.85,12793610,$107.75,$108.17,$104.65
09/26/2022,$106.79,15753580,$108.00,$109.605,$106.06
09/23/2022,$109.14,18138570,$110.05,$110.3399,$107.16
09/22/2022,$111.21,11684460,$113.38,$113.60,$111.07
09/21/2022,$112.49,12606280,$116.54,$116.60,$112.42
09/20/2022,$115.83,9619026,$117.41,$117.69,$114.64
09/19/2022,$118.16,8201305,$116.00,$118.73,$115.51
09/16/2022,$117.08,14844140,$117.39,$117.40,$115.37
09/15/2022,$117.87,10821440,$116.12,$119.38,$115.755
09/14/2022,$116.12,9345718,$116.70,$117.84,$114.88
09/13/2022,$116.39,12904580,$118.07,$118.92,$115.78
09/12/2022,$120.58,8614630,$120.62,$121.55,$119.79
09/09/2022,$119.17,9302228,$119.14,$120.05,$118.67
09/08/2022,$118.60,11434980,$115.28,$118.79,$114.63
09/07/2022,$115.90,10647870,$113.13,$116.11,$112.76
09/06/2022,$113.74,9751914,$114.33,$114.745,$112.07
09/02/2022,$113.71,10666590,$115.87,$117.45,$113.185
09/01/2022,$114.51,9979823,$113.29,$114.63,$111.91
08/31/2022,$113.73,10738300,$114.48,$115.03,$113.339
08/30/2022,$114.41,10745400,$115.00,$115.58,$113.36
08/29/2022,$114.39,8117296,$114.00,$114.86,$113.46
08/26/2022,$114.67,11276210,$119.46,$119.99,$114.60
08/25/2022,$118.55,10758870,$116.16,$118.74,$115.68
08/24/2022,$115.80,9771264,$115.29,$116.41,$114.45
08/23/2022,$115.52,7607042,$116.69,$117.29,$115.3827
08/22/2022,$116.67,8967607,$116.75,$117.16,$115.50
08/19/2022,$118.63,13464470,$120.62,$120.99,$118.11
08/18/2022,$121.64,9531752,$122.24,$122.47,$120.55
08/17/2022,$122.59,8149335,$122.30,$123.16,$121.6948
08/16/2022,$123.63,9554966,$122.29,$124.2389,$121.87
08/15/2022,$122.46,8456202,$121.14,$122.72,$120.60
08/12/2022,$122.13,9906716,$120.67,$122.25,$119.44
08/11/2022,$120.14,11684860,$119.90,$121.20,$119.31
08/10/2022,$118.39,12847260,$117.96,$119.37,$117.50
08/09/2022,$115.38,10233750,$114.75,$115.99,$114.37
08/08/2022,$114.35,10339580,$116.25,$116.70,$114.18
08/05/2022,$115.76,14174640,$112.53,$116.1899,$112.05
08/04/2022,$112.36,18033850,$112.85,$113.32,$111.0214
08/03/2022,$113.61,14394500,$113.45,$114.0976,$111.71
08/02/2022,$112.43,14942850,$113.92,$114.395,$112.27
08/01/2022,$114.21,14740410,$114.50,$115.105,$113.07
07/29/2022,$115.36,12944540,$115.59,$116.50,$114.785
07/28/2022,$114.81,10384770,$115.25,$115.98,$113.53
07/27/2022,$115.24,9274454,$114.01,$115.74,$113.30
07/26/2022,$113.42,10675120,$114.58,$115.58,$113.03
07/25/2022,$115.22,9394033,$115.84,$116.46,$114.77
07/22/2022,$114.76,7645542,$115.24,$116.25,$113.67
07/21/2022,$115.32,11595860,$114.44,$115.53,$113.37
07/20/2022,$114.54,11667540,$114.10,$114.7389,$113.48
07/19/2022,$114.56,11862270,$113.13,$114.935,$112.67
07/18/2022,$111.79,13977900,$114.77,$115.8401,$111.29
07/15/2022,$112.95,18863890,$109.16,$113.88,$107.67
07/14/2022,$108.00,26204850,$107.99,$108.23,$106.06
07/13/2022,$111.91,12979880,$111.75,$112.4769,$110.38
07/12/2022,$112.97,11250920,$112.58,$115.18,$112.26
07/11/2022,$112.86,7944573,$113.55,$114.23,$112.215
07/08/2022,$114.36,8807840,$115.16,$115.65,$113.61
07/07/2022,$114.72,10347390,$113.50,$114.90,$113.40
07/06/2022,$111.89,10656200,$111.73,$112.99,$110.785
07/05/2022,$112.62,12515590,$110.77,$112.71,$109.30
07/01/2022,$114.05,10573580,$112.65,$114.415,$111.16
06/30/2022,$112.61,15172610,$113.17,$114.075,$110.93
06/29/2022,$115.30,9338432,$116.00,$116.82,$114.73
06/28/2022,$115.82,11615520,$117.67,$119.29,$115.60
06/27/2022,$116.38,11280490,$118.06,$118.50,$115.6417
06/24/2022,$117.32,14841090,$113.23,$117.82,$112.83
06/23/2022,$113.92,11851540,$115.01,$115.18,$111.48
06/22/2022,$115.18,9848572,$114.88,$116.1999,$114.39
06/21/2022,$115.83,11680490,$115.865,$117.03,$115.04
06/17/2022,$113.03,30919870,$113.54,$114.63,$112.16
06/16/2022,$113.43,16724860,$113.86,$114.2593,$111.87
06/15/2022,$115.41,14083550,$115.62,$116.95,$113.1683
06/14/2022,$114.06,13357910,$115.55,$117.32,$113.22
06/13/2022,$115.99,16805560,$116.86,$117.95,$115.06
06/10/2022,$119.55,12951760,$122.59,$123.40,$119.32
06/09/2022,$125.31,13565480,$127.37,$128.10,$125.27
06/08/2022,$128.00,8422110,$129.00,$129.45,$126.90
06/07/2022,$130.07,6722167,$128.83,$130.32,$128.6159
06/06/2022,$129.73,11323460,$131.09,$132.39,$129.46
06/03/2022,$130.16,8596022,$131.21,$131.77,$129.99
06/02/2022,$132.00,8374794,$129.90,$132.01,$128.67
06/01/2022,$129.91,10768020,$132.87,$132.87,$128.67
05/31/2022,$132.23,17015040,$130.18,$133.15,$129.71
05/27/2022,$131.27,11177760,$130.16,$131.27,$129.14
05/26/2022,$129.44,15990940,$128.37,$130.1939,$128.21
05/25/2022,$127.24,12780390,$126.28,$127.86,$125.17
05/24/2022,$126.36,19324920,$124.36,$127.49,$123.11
05/23/2022,$124.60,24376730,$120.46,$126.57,$120.45
05/20/2022,$117.34,13150100,$119.46,$119.67,$115.02
05/19/2022,$118.31,12765770,$118.19,$119.65,$117.63
05/18/2022,$120.09,12664910,$121.30,$121.97,$119.53
05/17/2022,$122.18,11160150,$121.04,$122.97,$120.81
05/16/2022,$118.26,10269030,$118.54,$119.46,$117.23
05/13/2022,$119.09,10443200,$119.41,$120.25,$117.96
05/12/2022,$118.04,16318800,$117.00,$118.32,$115.37
05/11/2022,$118.14,14630300,$119.30,$122.89,$117.94
05/10/2022,$118.89,16382440,$123.11,$123.78,$117.56
05/09/2022,$121.86,14312300,$122.11,$123.33,$120.50
05/06/2022,$123.72,14417940,$123.80,$124.29,$121.18
05/05/2022,$123.92,15055400,$125.25,$126.10,$122.16
05/04/2022,$127.10,17128540,$122.80,$127.40,$122.74
05/03/2022,$123.03,15720940,$121.53,$124.17,$120.78
05/02/2022,$120.45,18544960,$119.88,$120.71,$118.22
04/29/2022,$119.36,14874810,$123.05,$123.61,$118.90
04/28/2022,$123.34,13019940,$122.81,$123.65,$121.14
04/27/2022,$121.42,17215250,$122.33,$123.56,$121.22
04/26/2022,$123.02,17209540,$124.64,$126.41,$122.87
04/25/2022,$126.77,17149030,$126.01,$127.115,$123.11
04/22/2022,$126.81,14318840,$130.28,$130.52,$126.6879
04/21/2022,$130.56,12174180,$132.22,$132.81,$129.96
04/20/2022,$131.58,13430190,$132.52,$133.51,$131.34
04/19/2022,$131.12,15015450,$128.45,$131.32,$128.23
04/18/2022,$128.46,11834440,$125.67,$129.24,$125.54
04/14/2022,$126.12,18835190,$126.50,$128.30,$125.02
04/13/2022,$127.30,30838030,$126.94,$129.25,$126.01
04/12/2022,$131.54,12989860,$132.14,$134.58,$130.70
04/11/2022,$133.00,10466430,$133.00,$134.90,$132.57
04/08/2022,$133.49,13126940,$131.67,$133.90,$131.49
04/07/2022,$131.09,12994230,$130.95,$131.92,$128.73
04/06/2022,$131.49,12914730,$131.58,$132.56,$130.96
04/05/2022,$133.34,12110270,$134.07,$135.40,$133.01
04/04/2022,$135.91,17422940,$134.12,$136.94,$132.89
04/01/2022,$135.31,15721300,$137.40,$137.41,$133.80
03/31/2022,$136.32,17353940,$139.83,$140.345,$136.26
03/30/2022,$140.54,8771027,$141.90,$142.12,$139.91
03/29/2022,$141.18,11316500,$143.35,$143.595,$140.24
03/28/2022,$140.87,10818080,$140.00,$140.97,$137.895
03/25/2022,$141.92,8386416,$141.09,$143.18,$140.80
